iter	Passed	Remaining
3996	3659037	2413115
3997	3659905	2412168
3998	3660741	2411201
3999	3661595	2410244
4000	3662478	2409308
4001	3663322	2408346
4002	3664182	2407394
4003	3665040	2406441
4004	3665886	2405480
4005	3667018	2404707
4006	3667889	2403762
4007	3668751	2402812
4008	3669685	2401909
4009	3670601	2400994
4010	3671540	2400094
4011	3672655	2399309
4012	3673880	2398596
4013	3674893	2397744
4014	3676122	2397033
4015	3677069	2396138
4016	3678108	2395302
4017	3679672	2394808
4018	3680960	2394135
4019	3682036	2393323
4020	3682956	2392410
4021	3683999	2391577
4022	3685031	2390736
4023	3686401	2390114
4024	3687709	2389452
4025	3688665	2388562
4026	3689730	2387741
4027	3690935	2387012
4028	3691873	2386110
4029	3693235	2385481
4030	3694762	2384959
4031	3695779	2384108
4032	3696818	2383269
4033	3698170	2382634
4034	3699509	2381988
4035	3700438	2381079
4036	3701474	2380239
4037	3702415	2379338
4038	3703324	2378416
4039	3704201	2377474
4040	3705106	2376549
4041	3706059	2375655
4042	3707024	2374769
4043	3708029	2373909
4044	3709196	2373152
4045	3710280	2372342
4046	3711347	2371520
4047	3712284	2370616
4048	3713158	2369672
4049	3714058	2368743
4050	3714935	2367801
4051	3716202	2367106
4052	3717511	2366439
4053	3718827	2365775
4054	3719742	2364857
4055	3720646	2363931
4056	3721596	2363035
4057	3722591	2362166
4058	3723536	2361267
4059	3724460	2360353
4060	3725405	2359453
4061	3726284	2358512
4062	3727206	2357597
4063	3728135	2356687
4064	3729033	2355758
4065	3729970	2354853
4066	3730874	2353927
4067	3731783	2353004
4068	3732704	2352090
4069	3733658	2351195
4070	3734582	2350282
4071	3735564	2349405
4072	3736517	2348510
4073	3737471	2347616
4074	3738636	2346854
4075	3739992	2346212
4076	3741284	2345529
4077	3742283	2344662
4078	3743225	2343760
4079	3744127	2342832
4080	3745055	2341921
4081	3746210	2341152
4082	3747654	2340563
4083	3748853	2339820
4084	3749787	2338912
4085	3750769	2338034
4086	3751704	2337127
4087	3752712	2336265
4088	3753736	2335413
4089	3754628	2334479
4090	3755515	2333542
4091	3756430	2332622
4092	3757312	2331681
4093	3758254	2330778
4094	3759200	2329878
4095	3760174	2328994
4096	3761142	2328107
4097	3762025	2327168
4098	3762975	2326269
4099	3763888	2325348
4100	3764795	2324423
4101	3765713	2323505
4102	3766731	2322649
4103	3768422	2322207
4104	3769330	2321283
4105	3770601	2320581
4106	3771810	2319842
4107	3773541	2319423
4108	3774905	2318778
4109	3776248	2318120
4110	3777265	2317262
4111	3778255	2316386
4112	3779454	2315639
4113	3780875	2315028
4114	3782240	2314381
4115	3783221	2313500
4116	3784170	2312599
4117	3785104	2311689
4118	3786057	2310791
4119	3787009	2309891
4120	3787937	2308978
4121	3789030	2308164
4122	3789948	2307244
4123	3791132	2306486
4124	3792548	2305869
4125	3793698	2305090
4126	3794754	2304253
4127	3795696	2303347
4128	3796722	2302493
4129	3797784	2301659
4130	3798714	2300746
4131	3799651	2299837
4132	3800752	2299027
4133	3801767	2298165
4134	3802705	2297257
4135	3803721	2296395
4136	3804648	2295480
4137	3805603	2294582
4138	3806560	2293684
4139	3807827	2292974
4140	3808773	2292070
4141	3809783	2291204
4142	3810748	2290312
4143	3811878	2289518
4144	3812829	2288617
4145	3813734	2287688
4146	3814624	2286751
4147	3815530	2285822
4148	3816392	2284868
4149	3817375	2283986
4150	3818236	2283031
4151	3819315	2282206
4152	3820169	2281247
4153	3821320	2280465
4154	3822309	2279586
4155	3823223	2278663
4156	3824409	2277902
4157	3825432	2277042
4158	3826614	2276278
4159	3827540	2275362
4160	3828497	2274464
4161	3829445	2273560
4162	3830720	2272851
4163	3831996	2272141
4164	3833202	2271390
4165	3834174	2270501
4166	3835103	2269585
4167	3836047	2268679
4168	3836952	2267750
4169	3837892	2266841
4170	3838786	2265905
4171	3839742	2265006
4172	3840818	2264177
4173	3842058	2263445
4174	3843507	2262836
4175	3844823	2262148
4176	3845920	2261331
4177	3846866	2260425
4178	3847905	2259574
4179	3848752	2258609
4180	3849645	2257673
4181	3850568	2256753
4182	3851510	2255845
4183	3852448	2254934
4184	3853392	2254027
4185	3854337	2253121
4186	3855632	2252418
4187	3856940	2251723
4188	3857934	2250845
4189	3859278	2250171
4190	3860660	2249518
4191	3861661	2248643
4192	3862741	2247815
4193	3863741	2246940
4194	3865123	2246286
4195	3866594	2245684
4196	3867585	2244803
4197	3868511	2243884
4198	3869380	2242932
4199	3870368	2242049
4200	3871318	2241144
4201	3872260	2240234
4202	3873263	2239360
4203	3874193	2238443
4204	3875139	2237535
4205	3876037	2236600
4206	3876906	2235648
4207	3877756	2234686
4208	3878617	2233729
4209	3879848	2232986
4210	3880893	2232136
4211	3881784	2231196
4212	3882783	2230319
4213	3883712	2229402
4214	3884745	2228544
4215	3885698	2227640
4216	3886682	2226754
4217	3887701	2225888
4218	3888669	2224993
4219	3889582	2224066
4220	3890515	2223151
4221	3891417	2222218
4222	3892350	2221303
4223	3893293	2220394
4224	3894355	2219551
4225	3895237	2218608
4226	3896095	2217649
4227	3896990	2216713
4228	3897878	2215771
4229	3898767	2214831
4230	3899648	2213887
4231	3900613	2212990
4232	3901566	2212085
4233	3902515	2211179
4234	3903556	2210325
4235	3904485	2209407
4236	3905524	2208552
4237	3906562	2207696
4238	3907502	2206784
4239	3908419	2205860
4240	3909579	2205073
4241	3910889	2204369
4242	3912204	2203669
4243	3913180	2202777
4244	3914106	2201857
4245	3915052	2200949
4246	3915939	2200007
4247	3916799	2199050
4248	3917735	2198136
4249	3918640	2197204
4250	3919588	2196297
4251	3920550	2195397
4252	3921494	2194487
4253	3922406	2193560
4254	3923325	2192636
4255	3924265	2191724
4256	3925320	2190876
4257	3926291	2189981
4258	3927604	2189277
4259	3928945	2188588
4260	3929861	2187663
4261	3930794	2186746
4262	3931739	2185836
4263	3932682	2184925
4264	3933612	2184007
4265	3934534	2183085
4266	3935470	2182170
4267	3936325	2181211
4268	3937269	2180300
4269	3938312	2179445
4270	3939688	2178774
4271	3940851	2177984
4272	3941855	2177106
4273	3942901	2176252
4274	3944211	2175544
4275	3945120	2174613
4276	3945992	2173663
4277	3946940	2172754
4278	3947854	2171827
4279	3948763	2170897
4280	3949700	2169982
4281	3950779	2169146
4282	3952223	2168509
4283	3953384	2167717
4284	3954320	2166801
4285	3955193	2165851
4286	3956073	2164905
4287	3956913	2163936
4288	3957783	2162985
4289	3958722	2162071
4290	3959627	2161139
4291	3960509	2160194
4292	3961408	2159258
4293	3962313	2158325
4294	3963294	2157434
4295	3964286	2156549
4296	3965233	2155640
4297	3966393	2154846
4298	3967481	2154013
4299	3968472	2153127
4300	3969320	2152163
4301	3970246	2151242
4302	3971155	2150311
4303	3972111	2149406
4304	3973078	2148508
4305	3974035	2147603
4306	3974901	2146650
4307	3975856	2145744
4308	3976881	2144876
4309	3977936	2144024
4310	3978975	2143164
4311	3979953	2142271
4312	3981347	2141601
4313	3982649	2140882
4314	3983823	2140093
4315	3984866	2139234
4316	3985821	2138328
4317	3987022	2137553
4318	3988436	2136893
4319	3989461	2136023
4320	3990465	2135143
4321	3991377	2134213
4322	3992307	2133293
4323	3993363	2132441
4324	3994542	2131653
4325	3995578	2130790
4326	3996545	2129890
4327	3997465	2128964
4328	3998391	2128042
4329	3999351	2127137
4330	4000662	2126419
4331	4001548	2125476
4332	4002530	2124583
4333	4003495	2123681
4334	4004418	2122757
4335	4005346	2121835
4336	4006251	2120902
4337	4007153	2119966
4338	4008122	2119067
4339	4009055	2118148
4340	4009973	2117221
4341	4010859	2116277
4342	4011773	2115349
4343	4012643	2114397
4344	4013532	2113454
4345	4014424	2112514
4346	4015314	2111573
4347	4016237	2110649
4348	4017193	2109742
4349	4018259	2108893
4350	4019486	2108128
4351	4020416	2107208
4352	4021369	2106299
4353	4022350	2105405
4354	4023343	2104518
4355	4024366	2103646
4356	4025473	2102818
4357	4026361	2101875
4358	4027428	2101025
4359	4028319	2100084
4360	4029253	2099166
4361	4030185	2098246
4362	4031155	2097346
4363	4032132	2096450
4364	4033082	2095539
4365	4034040	2094633
4366	4034984	2093719
4367	4036015	2092851
4368	4036954	2091935
4369	4037933	2091039
4370	4039007	2090193
4371	4040337	2089478
4372	4041289	2088569
4373	4042479	2087782
4374	4043728	2087026
4375	4044817	2086186
4376	4045900	2085344
4377	4046993	2084506
4378	4048068	2083659
4379	4049158	2082820
4380	4050212	2081962
4381	4051158	2081049
4382	4052080	2080123
4383	4052976	2079184
4384	4053998	2078309
4385	4055053	2077452
4386	4056178	2076630
4387	4057241	2075776
4388	4058362	2074952
4389	4059408	2074089
4390	4060433	2073216
4391	4061485	2072356
4392	4062527	2071491
4393	4063576	2070629
4394	4064583	2069746
4395	4065548	2068842
4396	4066517	2067940
4397	4067492	2067040
4398	4068490	2066152
4399	4069743	2065395
4400	4070723	2064498
4401	4071906	2063703
4402	4072949	2062838
4403	4073988	2061970
4404	4075091	2061135
4405	4076449	2060429
4406	4077358	2059496
4407	4078387	2058623
4408	4079407	2057745
4409	4080547	2056928
4410	4081857	2056197
4411	4082983	2055372
4412	4084122	2054555
4413	4085121	2053666
4414	4086118	2052776
4415	4087043	2051851
4416	4088102	2050992
4417	4089088	2050097
4418	4090131	2049230
4419	4091084	2048319
4420	4091954	2047365
4421	4092891	2046445
4422	4093931	2045577
